variable_name,start_cycle,end_cycle,rw_flag
var_3,4149,24251,1
var_3,719,19654,2
var_3,8549,26230,0
var_3,756,20420,2
var_3,2406,27126,2
var_3,7205,17412,1
var_3,7162,25334,2
var_3,4039,17485,0
var_3,6300,28647,1
var_3,8122,21520,1
var_3,5868,19423,0
var_3,2630,15108,0
var_3,6159,20654,1
var_3,720,13974,2
var_3,3521,21384,1
var_3,1350,26558,1
var_3,6401,12842,2
var_3,3843,17387,1
var_3,6941,20146,1
var_3,3938,12309,2
var_3,8605,24689,2
var_3,9548,15400,0
var_3,8372,29643,0
var_3,719,18437,0
var_3,6741,27912,0
var_3,1976,17282,1
var_3,9480,26242,1
var_3,700,23068,0
var_3,7129,26138,2
var_3,8734,21929,0
var_3,1338,19190,0
var_3,6790,19808,1
var_3,2376,23895,1
var_3,7423,16305,0
var_3,6592,27194,1
var_3,812,20241,1
var_3,5925,25421,1
var_3,7988,16884,0
var_3,956,15357,2
var_3,4434,22560,2
var_3,4664,17508,1
var_3,577,16289,1
var_3,9407,23030,0
var_3,2901,15364,2
var_3,6588,16661,2
var_3,7391,25853,2
var_3,4462,15776,0
var_3,4752,23973,2
var_3,7302,26784,0
var_3,5801,28402,0
var_3,6918,16727,1
var_3,9978,28149,2
var_3,4347,22026,1
var_3,7237,26290,2
var_3,3073,15180,2
var_3,9666,26376,0
var_3,9605,29758,2
var_3,2579,16563,1
var_3,2158,19927,1
var_3,1320,18110,2
var_3,8988,21386,0
var_3,9080,16097,1
var_3,4822,16129,2
var_3,257,15395,2
var_3,3201,21030,2
var_3,3228,18107,0
var_3,1968,22809,1
var_3,9310,13817,1
var_3,7984,27740,2
var_3,8840,15720,1
var_3,8277,22062,0
var_3,7651,26447,0
var_3,1630,22636,2
var_3,6601,19089,0
var_3,6862,23922,1
var_3,8968,26793,2
var_3,4776,21297,0
var_3,3665,23332,2
var_3,9448,18266,0
var_3,8414,11935,2
var_3,769,16588,0
var_3,9688,10037,1
var_3,9602,19611,0
var_3,7098,28023,2
var_3,5720,27902,0
var_3,3977,28828,0
var_3,6059,23146,2
var_3,6791,17658,2
var_3,8479,21244,1
var_3,3540,23700,1
var_3,4899,27491,1
var_3,2400,28110,0
var_3,5717,14740,0
var_3,2802,17396,2
var_3,5333,29269,1
var_3,8267,14136,1
var_3,7464,24232,2
var_3,7418,14424,0
var_3,9643,18111,0
var_3,3308,24703,1
var_3,7387,18776,0
var_3,4427,24693,0
var_3,7854,19324,0
var_3,1899,20372,0
var_3,6429,28320,0
var_3,9719,17038,1
var_3,3396,20895,2
var_3,8521,18120,0
var_3,5574,17443,1
var_3,6368,16475,0
var_3,5110,29608,0
var_3,3732,24631,1
var_3,957,11811,2
var_3,2051,23035,2
var_3,7065,29363,1
var_3,8476,26774,0
var_3,6462,21441,0
var_3,6806,17641,2
var_3,5435,20052,2
var_3,919,18552,1
var_3,344,28915,1
var_3,7325,24420,2
var_3,9522,15211,1
var_3,7405,22096,1
var_3,2170,22032,1
var_3,7452,12606,1
var_3,6098,13646,0
var_3,6135,15564,2
var_3,4648,23296,2
var_3,9306,12275,2
var_3,4973,16546,2
var_3,7901,16629,0
var_3,5122,28761,1
var_3,3697,11504,2
var_3,5189,15220,1
var_3,4778,27972,1
var_3,7083,27809,1
var_3,3554,11549,2
var_3,3961,12584,2
var_3,5972,28264,1
var_3,7122,24888,0
var_3,2417,18165,0
var_3,701,25773,2
var_3,4573,27553,2
var_3,8095,27125,0
var_3,804,26915,0
var_3,8791,13561,2
var_3,8121,19039,0
var_3,1064,13292,1
var_3,3194,15276,2
var_3,7446,24988,0
var_3,1322,11737,0
var_3,5521,12391,2
var_3,2266,24286,1
var_3,2408,12554,1
var_3,4509,13414,2
var_3,1290,15942,1
var_3,2306,28912,0
var_3,2512,11401,0
var_3,9835,15326,0
var_3,4090,26385,1
var_3,2112,26540,2
var_3,5088,21082,1
var_3,4981,29417,1
var_3,2024,20482,2
var_3,1507,25977,2
var_3,7967,28525,0
var_3,9166,29800,0
var_3,7281,20763,1
var_3,5937,29288,0
var_3,3519,24265,2
var_3,558,25075,0
var_3,8703,14789,1
var_3,9143,25835,2
var_3,916,10258,2
var_3,7023,24343,2
var_3,1437,25454,0
var_3,8689,20102,0
var_3,1616,17534,1
var_3,3870,26370,2
var_3,5143,21411,2
var_3,7795,22435,0
var_3,1265,27190,2
var_3,8755,24977,2
var_3,7921,25134,2
var_3,2821,11735,2
var_3,9469,16866,0
var_3,5477,20045,0
var_3,1915,12454,1
var_3,7616,27646,1
var_3,3693,12903,0
var_3,9726,29552,1
var_3,3798,23344,2
var_3,7061,24343,0
var_3,7466,25348,1
var_3,6397,21952,0
var_3,4426,29127,0
var_3,9011,21634,2
var_3,9309,11820,0
var_3,6489,14895,2
var_3,609,29509,2
var_3,8555,10203,2
var_3,3361,11828,1
var_3,2621,12426,0
var_3,7255,16262,0
var_3,139,12790,1
var_3,3094,21937,0
var_3,9973,16410,2
var_3,4767,14108,1
var_3,5415,12104,1
var_3,2360,21465,2
var_3,2250,14805,0
var_3,6499,24042,2
var_3,4090,19469,0
var_3,3738,14122,2
var_3,5866,23812,0
var_3,4185,25565,0
var_3,3074,15524,0
var_3,2133,29892,1
var_3,6862,21016,2
var_3,1701,20982,2
var_3,7949,19820,2
var_3,8746,26641,2
var_3,3692,18851,2
var_3,8227,20288,0
var_3,7614,11793,1
var_3,2293,22448,1
var_3,4660,10198,1
var_3,1394,12955,1
var_3,7694,25378,2
var_3,2702,20553,2
var_3,270,26946,2
var_3,7513,27699,1
var_3,2721,15985,2
var_3,7867,13663,1
var_3,5790,22479,2
var_3,8043,24429,1
var_3,6877,14310,1
var_3,8169,28336,2
var_3,9016,26837,1
var_3,706,15854,1
var_3,1732,10040,0
var_3,1630,23912,0
var_3,7961,10549,2
var_3,2396,11410,1
var_3,7899,20266,2
var_3,380,13976,1
var_3,2925,16064,1
var_3,3810,13138,1
var_3,1259,24813,1
var_3,4952,26222,2
var_3,5024,25243,2
var_3,4373,12972,2
var_3,2094,13825,1
var_3,9934,19794,2
var_3,8634,27054,1
var_3,950,21901,1
var_3,6077,21781,0
var_3,1812,12186,1
var_3,1055,11310,2
var_3,8821,24525,0
var_3,9061,23763,2
var_3,6728,17652,2
var_3,5127,19772,0
var_3,6375,12503,0
var_3,9946,20225,1
var_3,290,20886,1
var_3,4490,22015,1
var_3,514,17298,0
var_3,2618,28896,1
var_3,1938,23546,1
var_3,551,25863,2
var_3,9725,28461,1
var_3,4658,13243,1
var_3,7489,12781,1
var_3,510,23294,1
var_3,8613,20280,0
var_3,7944,12209,1
var_3,3415,15976,2
var_3,3423,10627,0
var_3,3422,20168,0
var_3,2981,23918,0
var_3,6968,27891,2
var_3,8637,29100,1
var_3,5319,19970,2
var_3,5583,18815,2
var_3,1326,17448,2
var_3,5995,27915,0
var_3,2085,11253,2
var_3,8281,11481,1
var_3,5498,29971,0
var_3,1634,16547,2
var_3,8988,21910,2
var_4,2686,20469,2
var_4,6868,25772,0
var_4,985,21561,1
var_4,4348,28289,2
var_4,6628,28716,0
var_4,2442,15027,2
var_4,9352,29563,1
var_4,7707,20149,2
var_4,3620,27397,2
var_4,6263,15433,2
var_4,1153,14915,0
var_4,6393,20640,1
var_4,2791,21852,0
var_4,455,18261,1
var_4,6103,11122,0
var_4,8630,12756,1
var_4,6974,20772,1
var_4,6896,15430,2
var_4,5673,22673,1
var_4,3336,27074,0
var_4,7190,22117,2
var_4,7006,17552,2
var_4,5978,16086,0
var_4,874,27886,0
var_4,80,26447,1
var_4,1916,20116,1
var_4,2160,21882,1
var_4,219,28223,1
var_4,5141,21169,1
var_4,1193,23711,2
var_4,7354,26612,1
var_4,6002,15534,1
var_4,8699,29822,0
var_4,1024,22733,1
var_4,4300,23069,2
var_4,1657,19132,1
var_4,3025,17379,2
var_4,9877,18706,0
var_4,2521,15946,1
var_4,6091,22053,1
var_4,2482,22700,1
var_4,5075,22479,2
var_4,3113,14287,2
var_4,6387,12456,0
var_4,9304,24837,2
var_4,893,15148,1
var_4,930,26333,0
var_4,2334,22844,2
var_4,8904,15903,1
var_4,5370,15249,2
var_4,1981,25222,1
var_4,4205,21097,1
var_4,7467,18851,2
var_4,8527,26632,2
var_4,5600,12161,1
var_4,4454,28342,0
var_4,5482,24023,0
var_4,7658,18219,2
var_4,505,25895,1
var_4,3900,18343,2
var_4,2380,19163,0
var_4,3690,26682,0
var_4,8122,19352,1
var_4,4537,26746,2
var_4,5124,11055,1
var_4,1715,19183,1
var_4,6275,14243,2
var_4,2138,24224,1
var_4,8449,25410,2
var_4,2905,16129,0
var_4,3109,27909,1
var_4,8784,16546,1
var_4,8537,24409,0
var_4,6901,23206,2
var_4,1381,20953,0
var_4,9782,10326,0
var_4,7371,29353,0
var_4,8157,16849,0
var_4,9937,17845,0
var_4,693,21178,2
var_4,9384,12868,1
var_4,4845,17374,0
var_4,4263,19362,0
var_4,5006,25497,0
var_4,1581,20142,0
var_4,7084,23658,0
var_4,9128,24151,0
var_4,5863,26605,0
var_4,8252,24671,1
var_4,8224,12899,1
var_4,3291,15787,1
var_4,5789,26409,0
var_4,8262,19782,2
var_4,296,28832,1
var_4,538,25072,1
var_4,3709,20185,0
var_4,1899,10066,1
var_4,7183,25126,0
var_4,9234,18867,0
var_4,2204,19894,2
var_4,6956,17176,1
var_4,2080,18732,2
var_4,4587,22772,2
var_4,8796,25451,0
var_4,6942,13299,2
var_4,2868,27841,1
var_4,7965,21749,1
var_4,9105,27787,0
var_4,1385,27393,1
var_4,4426,11270,0
var_4,8631,27180,2
var_4,8101,24343,1
var_4,7848,11374,0
var_4,6042,23206,1
var_4,8316,18225,1
var_4,2918,17584,2
var_4,8120,11682,2
var_4,3922,27299,2
var_4,9240,24343,2
var_4,3419,28285,0
var_4,7690,21227,2
var_4,2416,13865,2
var_4,642,11900,2
var_4,597,23594,0
var_4,2791,15081,0
var_4,7473,14875,1
var_4,282,23602,1
var_4,2678,26356,1
var_4,6658,14899,1
var_4,275,16020,0
var_4,7862,21603,1
var_4,1164,14820,1
var_4,391,28422,1
var_4,7548,18138,0
var_4,8725,24462,1
var_4,8580,16320,2
var_4,1167,25565,2
var_4,378,14390,1
var_4,7184,14533,1
var_4,667,10890,2
var_4,9834,22963,2
var_4,9768,13419,1
var_4,6095,14138,2
var_4,9672,20681,0
var_4,7873,23709,1
var_4,6400,25991,2
var_4,6063,23281,2
var_4,6275,26110,0
var_4,8079,26820,1
var_4,5365,13845,0
var_4,6437,21787,1
var_4,5142,19760,2
var_4,9092,25544,2
var_4,3562,19861,2
var_4,6049,11670,1
var_4,2920,24984,1
var_4,9242,20692,0
var_4,8201,26360,1
var_4,4884,17583,0
var_4,9945,17165,2
var_4,7987,28094,2
var_4,8819,10951,1
var_4,3404,19120,1
var_4,3441,14752,2
var_4,8317,11133,1
var_4,6591,21434,1
var_4,4090,26673,1
var_4,7139,27419,1
var_4,4297,19869,0
var_4,7424,29182,2
var_4,4511,22555,2
var_4,6856,19535,1
var_4,9317,15100,0
var_4,4121,27206,1
var_4,6613,20467,1
var_4,4014,22759,1
var_4,1920,10777,0
var_4,8847,21061,2
var_4,6841,19167,0
var_4,8870,10863,1
var_4,7231,15232,0
var_4,9743,15508,2
var_4,7803,28032,2
var_4,6952,10803,0
var_4,1110,13291,2
var_4,825,20046,0
var_4,4273,13202,0
var_4,3912,15657,1
var_4,4757,12137,0
var_4,8052,25169,0
var_4,3453,11513,1
var_4,3986,21790,1
var_4,8676,28752,2
var_4,1014,13067,1
var_4,8525,19481,2
var_4,6311,15207,0
var_4,2381,12985,1
var_4,6410,24405,0
var_4,6964,12490,1
var_4,5244,20379,2
var_4,6091,19818,0
var_4,6168,26683,2
var_4,8353,14044,0
var_4,4512,13050,1
var_4,5199,25498,0
var_4,5882,19301,1
var_4,9826,11908,2
var_4,204,29621,2
var_4,5524,19498,1
var_4,8977,13521,0
var_4,6123,16815,2
var_4,8882,13534,1
var_4,8754,22987,2
var_4,7832,11438,0
var_4,1095,17064,0
var_4,7813,13613,0
var_4,6622,13467,0
var_4,100,10306,1
var_4,3334,14501,2
var_4,986,11896,2
var_4,6516,22436,0
var_4,4241,18289,1
var_4,7700,14773,0
var_4,588,11616,0
var_4,8362,25803,2
var_4,7359,15083,1
var_4,5091,16771,2
var_4,5584,10751,0
var_4,6653,26942,0
var_4,1980,11878,0
var_4,4806,17175,2
var_4,7017,23149,0
var_4,9401,15582,1
var_4,4177,15145,2
var_4,326,14801,1
var_4,7747,14099,0
var_4,6470,29559,0
var_4,2873,20574,2
var_4,4936,20117,1
var_4,8174,11165,1
var_4,2303,11652,2
var_4,1461,15746,1
var_4,1283,20809,1
var_4,2442,11916,1
var_4,3553,23393,2
var_4,5413,15120,1
var_4,7728,28566,0
var_4,8692,16548,2
var_4,6404,10147,1
var_4,920,27939,1
var_4,1946,16490,1
var_4,8003,14434,1
var_4,1147,15141,0
var_4,2738,11238,1
var_4,5692,27032,0
var_4,7583,14322,1
var_4,8997,13735,2
var_4,4896,11399,1
var_4,3205,19018,1
var_4,2415,10500,2
var_4,3710,24180,1
var_4,9962,26019,2
var_4,6472,15411,0
var_4,3435,16261,2
var_4,8175,29905,2
var_4,5818,28124,1
var_4,5209,27132,1
var_4,3515,26260,1
var_4,2824,27915,0
var_4,8421,18036,2
var_4,1267,18835,0
var_4,7493,15421,2
var_4,8913,12162,2
var_4,2574,14708,2
var_4,6085,26076,2
var_4,5171,25246,0
var_4,8554,10167,2
var_4,6309,29110,0
var_4,4971,29924,0
var_4,4058,15419,1
var_4,7117,13926,1
var_4,5323,27250,2
var_4,8624,18679,2
var_4,9898,18606,1
var_4,5632,12775,2
var_4,9801,16951,1
var_4,241,21099,0
var_4,7621,11566,0
var_4,4779,17009,1
var_4,8124,16649,2
var_4,7016,15179,1
var_4,1572,16579,0
var_4,9088,27200,1
var_4,9637,28436,2
var_4,5305,29089,2
var_4,9979,18305,0
var_4,4047,13115,0
var_4,4444,11721,2
var_4,5583,24589,0
var_4,526,18411,0
var_4,7769,16221,0
var_4,6150,21547,1
var_4,9465,21605,2
var_4,3935,13305,2
var_4,3053,14186,2
var_4,8847,10138,2
var_4,1779,18670,1
var_4,1861,21486,0
var_4,4769,15878,2
var_4,3406,28547,2
var_4,6745,21000,2
var_4,9352,15529,1
var_4,1854,27494,0
var_4,3286,15526,1
var_4,2407,10093,2
var_4,6241,24335,0
var_4,9693,24257,1
var_4,8279,23437,2
var_4,2257,10960,1
var_4,3859,18243,1
var_4,4241,21513,0
var_4,4912,26662,1
var_4,7145,21638,2
var_4,5307,16280,1
var_4,4700,28905,0
var_4,3045,17063,1
var_4,2883,14561,1
var_4,4983,25517,1
var_4,9029,20432,0
var_4,1030,20139,1
var_4,4879,21892,2
var_4,234,20215,2
var_4,5763,29306,2
var_4,1573,16077,0
var_4,7981,17449,0
var_4,6568,13366,1
var_4,2421,27752,2
var_4,9733,25381,0
var_4,3529,13176,2
var_4,3975,25474,0
var_4,9108,15376,0
var_4,756,25037,1
var_4,1969,18252,0
var_4,9299,18575,0
var_4,8494,27392,2
var_4,1476,27569,1
var_4,4200,20069,2
var_4,6912,16112,1
var_4,684,19675,1
var_4,5768,27218,0
var_4,4425,14091,1
var_4,8605,28072,2
var_4,2651,28973,2
var_4,8133,26783,2
var_4,2379,10962,0
var_4,7801,18950,2
var_4,4119,29123,1
var_4,4217,24288,1
var_4,9480,14375,2
var_4,4188,10662,1
var_4,1171,21264,1
var_4,1592,10398,2
var_4,2069,22687,1
var_4,2101,17035,1
var_4,3562,17674,0
var_4,5951,29041,2
var_4,2394,21897,0
var_4,6004,28158,2
var_4,5882,22060,1
var_4,567,23760,2
var_4,9578,13044,2
var_4,7155,15684,1
var_4,9333,26187,1
var_4,6191,26627,2
var_4,8603,12715,1
var_4,1446,11689,0
var_4,8113,10583,2
var_4,3866,12468,1
var_4,4630,21963,0
var_4,909,21156,2
var_4,1422,18665,1
var_4,4259,10111,2
var_4,1352,13171,0
var_4,3736,18210,2
var_4,5962,27152,0
var_4,4076,21017,1
var_4,4071,21975,1
var_4,1677,11855,1
var_4,3013,10018,2
var_4,2921,15824,2
var_4,7647,12638,2
var_4,4903,28567,2
var_4,2951,21262,1
var_4,1636,15904,0
var_4,4419,19686,1
var_4,206,11707,1
var_4,6233,15858,1
var_4,97,19034,2
var_4,9879,20046,0
var_4,1442,11175,0
var_4,9734,14907,2
var_4,6098,16168,2
var_4,1120,28958,0
var_4,8772,14758,0
var_4,9968,27655,1
var_4,511,25521,1
var_4,8505,26852,1
var_4,6524,18270,1
var_4,4669,14331,2
var_4,3840,21826,2
var_4,556,14774,1
var_4,6173,13211,2
var_4,8736,24683,0
var_4,9372,18060,1
var_4,3868,10182,1
var_4,2210,14886,1
var_4,4828,12961,2
var_4,8516,29151,2
var_4,2747,26073,0
var_4,1887,14121,1
var_4,5565,22117,1
var_4,8734,14952,0
var_4,6155,11546,1
var_4,3898,13583,1
var_4,4671,14967,1
var_4,9254,11978,0
var_4,1521,20481,1
var_4,4477,17131,1
var_4,1388,26807,1
var_4,374,21616,1
var_4,6381,11893,2
var_4,4479,16002,0
var_4,9151,28521,0
var_4,1437,27295,0
var_4,2180,11442,0
var_4,9892,25605,0
var_4,8882,21123,0
var_4,7805,13441,0
var_4,5670,10503,0
var_4,4801,20258,2
var_4,8220,24179,0
var_4,1626,26994,2
var_4,2438,17730,1
var_4,4722,20461,0
var_4,4473,16397,0
var_4,7355,17499,1
var_4,4762,18592,2
var_4,7263,14975,0
var_4,9522,17880,2
var_4,8681,29704,0
var_4,103,15599,2
var_4,5027,16758,1
var_4,6388,25585,0
var_4,7456,29724,1
var_4,3350,28675,2
var_4,3547,28952,1
var_4,8706,15267,2
var_4,4035,21751,0
var_4,6662,18666,0
var_4,5233,28171,1
var_4,4711,25599,0
var_4,8181,26401,2
var_4,100,18635,2
var_4,7115,16445,0
var_4,3086,13121,2
var_4,4976,20176,0
var_4,4447,20796,2
var_4,332,13036,0
var_4,2093,21057,2
var_4,6433,13808,1
var_4,9913,26431,1
var_4,4626,26660,2
var_4,926,23953,0
var_4,8139,19172,1
var_4,9279,29274,0
var_4,8190,12414,0
var_4,4016,18681,2
var_4,831,23017,0
var_4,1826,12928,0
var_4,6135,18466,2
var_4,9349,22771,0
var_4,716,15142,1
var_4,9590,23695,2
var_4,8666,29025,1
var_4,6180,16520,0
var_4,6807,24614,2
var_4,6963,21113,0
var_4,1444,13414,1
var_4,3435,23438,2
var_4,1455,24300,2
var_4,5615,26218,1
var_4,3946,29844,0
var_4,52,13665,2
var_4,6377,21016,0
var_4,4605,17509,0
var_4,348,14138,2
var_4,3494,11342,2
var_4,571,19978,1
var_4,7428,21424,1
var_4,1600,22847,1
var_4,9268,23009,2
var_4,5394,16996,1
var_4,428,21231,1
var_4,2905,14947,2
var_4,7133,15555,2
var_4,760,26556,0
var_4,8720,22796,1
var_4,2053,23107,1
var_4,6975,14826,1
var_4,9962,29624,0
var_4,9507,13473,0
var_4,3316,26264,1
var_4,2821,23509,0
var_4,2829,28289,0
var_4,3605,14374,0
var_4,8024,26737,2
var_4,5266,23467,0
var_4,3518,28259,0
var_4,6158,29784,2
var_4,6341,19562,1
var_4,1072,25896,1
var_4,5397,25815,2
var_4,5582,16550,1
var_4,7373,21869,0
var_4,6970,21377,1
var_4,7103,15550,0
var_4,4823,22335,2
var_4,4491,25257,2
var_4,142,24388,2
var_4,3527,18552,2
var_4,9741,29009,2
var_4,7708,23658,0
var_4,3692,26519,1
var_4,8532,20815,1
var_4,76,20239,1
var_4,6608,24092,2
var_4,4223,18253,0
var_4,5182,18811,2
var_4,26,23769,0
var_4,5225,27201,1
var_4,8386,16260,0
var_4,7110,12706,0
var_4,9470,11047,0
var_4,1006,27117,0
var_4,1982,26476,2
var_4,1436,29444,0
var_4,1446,27436,0
var_4,4266,26739,2
var_4,2413,28783,1
var_4,9567,15678,2
var_4,7493,13903,1
var_4,2698,23789,2
var_4,2531,28759,2
var_4,8237,23212,0
var_4,2801,29133,2
var_4,6633,21251,1
var_4,3760,26333,2
var_4,7193,11565,2
var_4,1261,24631,0
var_4,8521,12004,2
var_4,1847,26558,1
var_4,8851,13223,2
var_4,2685,11029,0
var_4,1809,15509,0
var_4,5268,18981,2
var_4,691,13832,0
var_4,3058,18197,0
var_4,3559,13589,2
var_4,317,21252,2
var_4,3306,21347,1
var_4,9864,16914,0
var_4,9556,12203,2
var_4,5187,24903,2
var_4,99,18440,0
var_4,8502,21038,0
var_4,2202,17340,0
var_4,3666,22283,1
var_4,1443,14938,2
var_4,9693,23940,0
var_4,8661,21718,2
var_4,7396,17007,0
var_4,3032,21692,0
var_4,1979,25041,1
var_4,4904,12308,2
var_4,7958,15053,2
var_4,3180,20415,1
var_4,201,25581,0
var_4,9873,23843,1
var_4,869,12157,2
var_4,4176,25345,2
var_4,3921,18841,2
var_4,3434,21445,2
var_4,6001,22734,2
var_4,6908,22961,0
var_4,6653,12958,2
var_4,4306,25762,0
var_4,9390,20267,1
var_4,3445,24313,1
var_4,8447,29529,2
var_4,5943,21945,2
var_4,9431,23833,2
var_4,9222,26985,2
var_4,1081,11846,0
var_4,9184,12627,2
var_4,5198,17080,0
var_4,7588,26104,1
var_4,4425,24435,1
var_4,450,11091,0
var_4,2964,15263,1
var_4,6915,27872,0
var_4,2811,27855,2
var_4,6268,17938,2
var_4,2063,18095,0
var_4,9461,11425,0
var_4,313,20668,2
var_4,5607,18773,2
var_4,6721,28156,0
var_4,2165,29707,2
var_4,6839,29542,0
var_4,9680,27196,0
var_4,6199,24458,2
var_4,2123,11689,2
var_4,2265,10478,0
var_4,1805,25380,1
var_4,4469,16657,0
var_4,9633,25110,1
var_4,2577,24127,0
var_4,7212,10392,2
var_4,831,12828,2
var_4,2666,22891,1
var_4,7794,15146,0
var_4,5600,16778,1
var_4,9956,13495,1
var_4,3944,29009,1
var_4,5241,11419,2
var_4,1737,11792,0
var_4,6842,19010,2
var_4,4106,11922,0
var_4,7079,20011,2
var_4,7729,25703,2
var_4,4845,24642,0
var_4,6813,21105,2
var_4,3152,26935,0
var_4,1465,20491,0
var_4,2727,23540,1
var_4,7079,22157,2
var_4,9331,19428,0
var_4,9743,15704,1
var_4,6080,29484,1
var_4,2089,25781,0
var_4,7788,18170,0
var_4,1542,11798,2
var_4,4423,16706,1
var_4,2276,24532,0
var_4,9158,22224,2
var_4,2330,11421,1
var_4,3333,20444,1
var_4,3804,26425,0
var_4,8381,15800,1
var_4,8973,11075,0
var_4,8411,11230,1
var_4,996,22582,1
var_4,5596,23073,1
var_4,4589,16881,1
var_4,7098,17610,0
var_4,3727,29042,1
var_4,6583,28174,1
var_4,9483,27475,2
var_4,5474,29057,1
var_4,1559,17288,1
var_4,9680,22864,1
var_4,6616,15547,1
var_4,8429,23591,0
var_4,3994,15174,0
var_4,5778,19989,2
var_4,9103,14935,1
var_4,1558,23271,0
var_4,7580,17840,1
var_4,1057,12169,1
var_4,2884,10048,1
var_4,4831,29442,0
var_4,6983,15156,2
var_4,7936,18224,0
var_4,572,14961,2
var_4,3291,22459,2
var_4,8000,16670,0
var_4,3815,13893,2
var_4,7370,26219,2
var_4,7780,22214,1
var_4,8842,26142,0
var_4,8790,29900,2
var_4,1530,22693,2
var_4,4557,22771,2
var_4,6134,11075,2
var_4,4306,24950,2
var_4,8446,15050,2
var_4,9739,17466,0
var_4,6632,23971,1
var_4,1446,15267,2
var_4,9444,26042,2
var_4,867,19885,1
var_4,6509,11052,0
var_4,9675,14630,2
var_4,3872,24129,2
var_4,9752,18557,1
var_4,4642,29125,2
var_4,2931,15270,1
var_4,8982,19922,0
var_4,4455,10502,0
var_4,3399,29151,0
var_4,7208,13391,1
var_4,7375,28555,1
var_4,2204,10117,1
var_4,4255,24201,2
var_4,667,21820,2
var_4,999,15055,1
var_4,4326,19352,0
var_4,5377,28015,1
var_4,6164,25734,2
var_4,5438,23093,2
var_4,3140,28618,2
var_4,2844,24979,2
var_4,8236,14035,1
var_4,8208,27789,0
var_4,8340,12726,1
var_4,3271,17050,2
var_4,1401,14494,1
var_4,1037,12388,0
var_4,455,18344,2
var_4,8237,19519,2
var_4,2800,28724,1
var_4,2365,26763,0
var_4,2604,10634,2
var_4,9198,21802,1
var_4,4143,15763,2
var_4,3698,26078,2
var_4,4002,21700,0
var_4,2606,14890,0
var_4,8171,29338,2
var_4,9829,17073,0
var_4,2874,20398,0
var_4,4430,25449,2
var_4,7097,27867,2
var_4,7221,28321,0
var_4,1838,27666,2
var_4,505,24498,2
var_4,6902,24804,1
var_4,4074,23022,0
var_4,1074,29163,1
var_4,7280,24458,0
var_4,7840,11514,0
var_4,7222,26262,0
var_4,6118,13616,0
var_4,6534,20098,2
var_4,9621,17431,2
var_4,1378,23874,1
var_4,9073,29209,1
var_4,735,11982,1
var_4,1661,15745,2
var_4,1244,27709,0
var_4,2362,12816,1
var_4,6249,29136,0
var_4,7108,19573,2
var_4,8808,10578,1
var_4,1733,20912,1
var_4,3911,15630,1
var_4,5453,14410,0
var_4,4748,16978,2
var_4,2785,19038,0
var_4,5649,12951,1
var_4,2204,12824,1
var_4,3138,22032,1
var_4,8131,16238,2
var_4,5915,28996,0
var_4,6302,23685,2
var_4,24,25284,0
var_4,1405,23318,2
var_4,2160,15228,0
var_4,4994,12516,1
var_4,6375,25387,0
var_4,8818,15623,1
var_4,8851,12026,2
var_4,5035,18649,2
var_4,3514,25845,1
var_4,8085,23026,1
var_4,4900,29171,0
var_4,931,25580,1
var_4,4569,25810,1
var_4,3852,12526,1
var_4,3531,16227,0
var_4,1835,14729,1
var_4,1720,13883,1
var_4,8270,19255,1
var_4,245,14791,0
var_4,2408,14782,2
var_4,5728,16672,1
var_4,1065,18001,1
var_4,8397,24968,1
var_4,1985,23664,0
var_4,4765,22428,1
var_4,5561,19702,0
var_4,190,20334,0
var_4,659,14016,2
var_4,9064,13883,1
var_4,9654,26444,1
var_4,4405,16508,2
var_4,9415,17789,1
var_4,9000,17849,0
var_4,1076,13734,0
var_4,209,11285,1
var_4,9289,23171,0
var_4,3172,20575,1
var_4,8035,14409,0
var_4,443,21051,2
var_4,6393,27451,1
var_4,5228,18095,0
var_4,2339,11410,1
var_4,8034,27877,1
var_4,9316,22726,0
var_4,3625,16423,0
var_4,4362,21851,2
var_4,2879,23243,0
var_4,9723,23607,2
var_4,3425,23757,1
var_4,8647,29767,2
var_4,5684,26887,2
var_4,1383,23708,0
var_4,2933,23717,2
var_4,628,23546,2
var_4,5508,16558,0
var_4,4776,24780,2
var_4,815,27590,2
var_4,7548,16737,2
var_4,9087,21105,2
var_4,5709,22851,1
var_4,9867,29021,0
var_4,9070,21358,0
var_4,8144,13999,0
var_4,5756,21067,2
var_4,3917,28640,2
var_4,3288,29541,0
var_4,3131,11556,1
var_4,2191,23379,0
var_4,3307,16705,1
var_4,7980,18928,0
var_4,6965,10459,2
var_4,6477,23118,0
var_4,628,17593,0
var_4,3712,17755,2
var_4,8414,11948,2
var_4,5082,22754,0
var_4,1162,16013,1
var_4,5992,20959,0
var_4,4394,21923,2
var_4,8742,13174,2
var_4,7908,15132,1
var_4,3014,26744,0
var_4,5805,20200,2
var_4,5498,22345,2
var_4,4019,23872,0
var_4,6077,27498,0
var_4,9988,29569,2
var_4,841,23032,0
var_4,4619,16495,1
var_4,5914,22808,2
var_4,2375,18921,1
var_4,155,15459,0
var_4,6078,15675,2
var_4,8414,27322,2
var_4,3538,22530,1
var_4,5500,21626,0
var_4,8583,18580,1
var_4,6753,26363,0
var_4,188,12324,0
var_4,609,26233,1
var_4,9312,26953,0
var_4,4182,12883,0
var_4,8228,14883,0
var_4,8368,18263,2
var_4,8924,27381,0
